convexHull,Elipse,Rec,Circle,Area,Classe
1188,4945.751260509037,6121.0,8694.39769587681,4806.5,quebrados
655,3766.7489972879353,4761.0,5544.936892610363,3696.5,quebrados
765,4383.291763461645,5700.0,5797.810997432482,4292.0,quebrados
844,8187.973502465446,10179.0,11217.132902138528,8156.0,quebrados
621,4537.612825015232,5579.0,7758.176491678051,4399.0,quebrados
870,7560.060243014491,9181.0,12863.89571358104,7362.0,quebrados
3840,4232.918478750821,5460.0,7556.538530624165,3964.5,quebrados
688,4345.54571962069,5456.0,6951.785274541478,4301.0,quebrados
801,4603.192469287173,5384.0,6626.886188408027,4513.5,quebrados
449,4511.168778796369,5400.0,8128.753540723834,4415.0,quebrados
1536,4996.225101926192,6450.0,8770.771682245342,4921.5,quebrados
1165,5172.871159407116,6771.5,7036.929834575743,5011.0,quebrados
1547,5541.128366151617,7127.5,8372.376643418113,5475.5,quebrados
565,3516.821954309446,4290.0,6054.527086478699,3406.5,quebrados
1254,4915.278956047288,6432.0,7795.107225338406,4853.0,quebrados
1792,5806.04199681693,7308.0,8860.895045708812,5669.5,quebrados
567,6390.064782271345,8316.0,8563.791107237477,6342.5,quebrados
1079,3075.6877200443405,4000.0,4987.126795916152,3024.0,quebrados
412,3630.2781909240066,4575.0,4962.598992580017,3588.5,quebrados
795,2682.5121475868696,3545.5,4362.71032308611,2629.5,quebrados
724,5005.580196829548,6144.0,7618.392993454135,4944.0,quebrados
2199,3549.302171642105,4547.5,5493.100349976649,3348.0,quebrados
572,4173.765140841868,5283.5,6737.174264700038,4142.5,quebrados
861,4973.95095934821,6404.0,8900.165005230034,4860.5,quebrados
1208,3335.4681705476382,3975.0,4990.444917146547,3277.5,quebrados
729,3098.711370625836,3570.0,4547.917608803251,2950.5,quebrados
991,4788.73016637525,6006.0,6447.361604183357,4756.0,quebrados
586,4661.6914760893405,5824.0,6884.044562288428,4603.0,quebrados
4598,5921.961042628099,7622.0,8863.2513918893,5502.0,quebrados
724,2683.3630279158274,3402.0,3304.584240376187,2672.0,quebrados
3239,5665.369785873213,7213.0,8313.471827142817,5309.5,quebrados
572,5398.435637994048,6480.0,6952.132546186896,5361.5,quebrados
714,3291.514708507599,3969.0,5346.383507231516,3196.5,quebrados
2577,3635.867235699824,4655.0,7196.016606605009,3294.5,quebrados
754,4204.082734695892,5506.5,7151.865128994037,4062.0,quebrados
2862,3858.61307852875,4984.0,6448.146672664312,3542.5,quebrados
998,2945.605505696581,3781.5,5501.115215708938,2852.0,quebrados
1725,4682.3438168414295,6150.5,6908.306376033898,4517.5,quebrados
988,2355.3191466203716,2976.0,3153.1789784486614,2315.5,quebrados
753,6101.981820394548,7711.5,11286.132162004305,6020.0,quebrados
482,2864.565222796653,3559.5,3707.0108969065795,2840.0,quebrados
1236,4055.709004997646,5188.5,5351.645054882495,3988.0,quebrados
1992,8422.325067024203,9099.0,22780.52798400721,7725.5,sujeira
1275,4303.483580761259,5510.5,6233.327476201945,4124.5,sujeira
1537,3967.8985587170555,5119.0,4720.840741039519,3916.0,sujeira
863,4247.880762348344,5251.0,6677.243130176642,4156.0,sujeira
3390,6637.955248720465,9056.5,10592.274146991755,6261.5,sujeira
743,4040.265031307454,5025.0,5279.471566567694,3943.0,sujeira
2511,7151.347992492724,8931.0,13089.486003122278,6604.5,sujeira
6335,11846.408896533023,15244.0,37273.49409500139,10460.5,sujeira
1819,2465.4908905312673,3344.0,5418.8421433603235,2116.5,sujeira
1150,4597.129483072512,5995.0,6833.923953002501,4274.0,sujeira
1295,4159.726853147156,5424.0,5798.066357802934,3950.5,sujeira
1908,3919.081762171385,4651.5,6440.292712499347,3596.0,sujeira
1180,2872.491814850754,3848.0,4420.7773156729245,2815.0,sujeira
1065,3445.0333954293933,4234.0,4860.463293882615,3160.5,sujeira
540,2762.7936040604363,3456.0,3567.5080115336473,2740.0,sujeira
697,3435.1707345438767,4662.0,5981.174374654106,3342.5,sujeira
1387,7534.574700154306,8730.0,18228.352969832657,6874.0,sujeira
1326,9558.249634323984,9760.0,32679.69788832312,8156.0,sujeira
1749,3587.78573165966,4788.0,5732.0565259272225,3476.5,sujeira
1504,2567.5947975880317,3250.0,3356.812400025772,2497.0,sujeira
570,3558.5192227727093,4320.0,4799.573399143921,3406.5,sujeira
1086,9029.171907869808,9088.0,25623.670778142157,8168.0,sujeira
2220,7297.072323821762,8941.5,18103.47523926769,7010.5,sujeira
3508,935.5875623738589,1452.0,2121.376615834781,534.5,sujeira
2274,7576.229809828252,9792.0,24894.82138772239,6527.0,sujeira
773,4744.092573231387,5553.5,9483.301250338565,4550.0,sujeira
810,7750.486680083788,8461.0,21834.904745352476,7309.0,sujeira
655,7379.737729695179,7728.0,21320.4711413059,6569.0,sujeira
799,5537.029322691741,6439.0,12004.06469544639,5209.5,sujeira
1022,6058.382150792276,7791.0,23487.3849709022,5686.5,sujeira
800,6598.891012575029,7562.0,17233.221556473483,6236.0,sujeira
733,5048.180397744258,5444.0,13501.972012661901,4710.5,sujeira
1187,7209.630299630379,8466.0,23713.582722429455,6372.0,sujeira
1494,8900.988752770265,9868.5,34423.28378415336,7814.5,sujeira
1545,12259.911919185588,12685.5,67142.99694000278,10701.5,sujeira
690,7465.8882546018385,8050.5,20974.107798606885,6900.0,sujeira
633,4393.891623302686,4800.0,8352.0162180417,4220.0,sujeira
1220,12977.073973099503,11609.0,48331.91086370806,10487.5,sujeira
1024,5963.196544097142,6328.0,14677.562584424564,5504.5,sujeira
770,8547.585611408547,8907.0,23004.288699278353,7654.0,sujeira
1708,15134.188593011728,16166.0,39939.13607574777,13588.5,sujeira
2160,11959.342716849545,13920.0,46672.3601148518,11366.5,sujeira
4055,25923.713045757595,30544.0,108652.10756204955,23309.5,sujeira
1494,16801.676998356128,18052.0,53898.81839980171,14510.5,sujeira
2586,12108.060213944684,13537.5,30543.410852053505,11136.5,sujeira
2048,28166.776444637682,25185.0,105218.93757567846,21691.5,sujeira
1728,31286.301144292454,33146.0,85625.79855178729,28582.5,sujeira
1946,7910.405603649243,8946.0,16301.769120885008,7309.5,sujeira
1719,22854.53001007245,23144.0,134104.52790217937,19580.5,sujeira
2502,14990.045326945754,16713.5,41991.38756115568,13495.5,sujeira
3597,14681.313501449042,18190.0,47596.77376877243,13390.5,sujeira
3398,20554.91809352003,24001.0,73721.50521350736,18129.5,sujeira
1377,9361.46277506765,10127.5,24024.68203517786,8576.5,sujeira
4320,10425.129433372147,13838.0,29905.665977165718,9787.5,sujeira
2670,10806.453790864476,14866.0,40961.72511977659,10359.5,sujeira
1203,7922.523193105654,8775.0,19434.726518894204,7428.0,sujeira
1033,10130.0848603179,11495.0,34460.97845317494,9306.0,sujeira
712,11743.131154348994,12595.0,32389.82493332108,10706.0,sujeira
1266,6933.66667413844,7992.0,13470.359940799191,6562.0,sujeira
2620,10650.169856765187,14300.0,39597.491183540966,9495.5,sujeira
2742,9398.875334437982,12307.5,24018.31477163642,9094.5,sujeira
1300,11223.713689705944,12141.0,35740.42983252197,10352.0,sujeira
916,4102.348880942727,5209.5,5585.168276934216,3943.5,sujeira
1188,2847.0296194644566,3710.0,4030.566231863013,2819.5,sujeira
2296,4690.090749309634,6090.0,6707.665295896242,4564.0,sujeira
2876,5597.214227079248,7322.0,7860.426873458476,5447.5,sujeira
1538,11966.14452661483,12977.0,43452.229367843305,10362.0,sujeira
1851,4661.232161328466,6175.5,7609.75320242976,4413.0,sujeira
1810,8646.008464650758,10026.5,22676.852266368373,8031.0,sujeira
1438,3011.3990473637605,3648.0,3752.561877274904,2950.5,sujeira
1985,4007.3644906344584,4871.0,5962.624373381147,3503.5,sujeira
6220,2057.53889761527,2832.0,5694.801355833152,1516.0,sujeira
5625,3828.0630117099217,5012.0,7817.099242202548,3363.0,sujeira
1407,4606.03711516824,5892.0,6174.931506455408,4407.5,sujeira
2540,4060.6000814251947,5254.0,5601.390206475838,3803.0,sujeira
5659,2767.1894653629843,3870.0,6605.227495146917,2168.5,sujeira
5725,11144.027072313767,17748.0,28012.071256126135,10287.0,sujeira
1878,6017.189790756361,7581.0,10456.89054418167,5604.5,sujeira
2567,3770.564506058185,4410.0,5335.2399550095615,3445.0,sujeira
3873,3946.6208216248474,4784.0,7665.51640271568,3521.0,sujeira
2038,3527.4268901326186,4346.0,4967.981800658939,3285.0,sujeira
1409,6509.063489127421,8736.0,9369.834353063008,6160.0,sujeira
967,3373.05853225007,4355.0,4596.746132270675,3274.5,sujeira
2157,7700.298613496931,9048.5,18228.67064982626,7267.0,sujeira
