convexHull,Elipse,Rec,Circle,Area,Classe
543,4061.9283180000593,4800.0,5520.896601489457,4027.0,bons
389,3697.5279705549196,4526.0,4573.232007147151,3666.0,bons
426,2910.9441884808602,3618.0,3876.063952483902,2894.5,bons
509,4140.120710022084,4977.0,5328.1671296610375,4118.0,bons
497,2982.400876077005,3685.0,3771.425341246534,2972.0,bons
362,3403.88143280961,4277.5,4693.742751624429,3379.0,bons
640,2657.536140016017,3276.0,3262.7129546953565,2624.0,bons
717,3762.282107208491,4736.0,4845.931066528763,3744.0,bons
1139,2984.9945305021965,3781.5,3768.7359668140143,2951.0,bons
395,2690.4471758189316,3264.0,3371.8139834304848,2672.0,bons
729,2718.5040389082164,3136.0,3513.828510496884,2685.5,bons
510,3135.230387846173,3792.0,5156.164332373304,3107.0,bons
472,3076.274083017763,3906.0,3808.417015706714,3058.5,bons
520,3154.5860555363156,3640.0,3719.7802843979784,3136.0,bons
739,3450.741163449939,4278.0,4083.732266538904,3427.5,bons
758,3423.1718337248553,4080.0,4085.782308825748,3409.0,bons
426,3280.764668323836,4104.0,4650.094682322092,3266.5,bons
404,3395.816074302506,4118.0,4162.633269375813,3374.5,bons
476,3158.5766825653095,4095.0,4539.646333389785,3148.0,bons
847,2587.1537703311255,3172.0,3291.902882461288,2567.5,bons
527,3350.7361034018,3834.0,4317.773309522459,3310.5,bons
543,3169.3150390731894,3796.0,4388.982708566021,3120.5,bons
539,3444.155461142489,4425.0,4534.207660268978,3425.5,bons
422,3097.1623415251624,3906.0,3972.5664873506316,3082.5,bons
916,2716.455314983945,3290.0,4122.577414061504,2697.0,bons
284,2715.4491588309425,3540.0,4110.796618267226,2706.0,bons
540,3279.926752003475,3922.0,4758.280416431777,3244.0,bons
746,2813.094357726398,3468.0,3858.6830929965163,2789.0,bons
539,3147.3056277096853,3808.0,4177.270408430584,3126.0,bons
500,3046.169878282469,3843.0,4094.7049404693757,3012.5,bons
943,3318.406900358715,4290.0,4120.9478525091645,3300.0,bons
798,2784.754499323965,3417.0,3705.092772938617,2769.0,bons
611,3217.0584328008554,4215.0,4763.464482218342,3168.0,bons
659,3232.24349999917,3848.0,4866.351706229344,3207.5,bons
461,3156.0710634924235,3968.0,4385.312184549847,3135.0,bons
370,3138.0288307175115,3819.0,3928.583264793873,3114.0,bons
422,3546.3905369121912,4234.0,4666.074283798943,3525.0,bons
779,4013.1025740364585,5187.0,5899.850263300635,3989.5,bons
527,2556.2793079497033,3024.0,3058.7234601163527,2530.0,bons
527,3093.3690393731417,3650.0,4562.401778456655,3073.0,bons
1619,3012.8935326585915,3892.0,4687.2801698702215,2944.0,bons
680,3345.790352690631,4320.0,4156.72614651024,3321.5,bons
487,2686.6229810631958,3350.0,3894.470321384054,2644.5,bons
486,2835.347929166709,3632.0,3460.297397099943,2803.5,bons
541,2675.3768201677963,3422.0,3633.272834925235,2641.5,bons
654,3097.3456753879022,3898.5,3886.1716488661878,3062.0,bons
671,2639.0114556439394,3264.0,3357.103861335495,2626.0,bons
1027,2981.0923107674926,3672.0,4339.348178853796,2966.0,bons
14848,3261.324823449753,4234.0,4337.372622772686,3230.5,bons
711,3101.6450318104517,3776.0,4257.271193255245,3066.5,bons
539,2676.453412337004,3294.0,3554.8570098640535,2652.0,bons
572,3381.2927502360376,4002.0,4350.543762770118,3352.5,bons
808,3412.778598811189,4080.0,4525.249299932627,3375.5,bons
404,2592.010179890477,3248.0,3510.154957186438,2557.5,bons
506,2767.6331712769565,3456.0,3773.666250194964,2748.0,bons
568,2631.766785619885,3036.0,3550.73740006961,2599.5,bons
850,3502.600625237504,4189.0,4494.229054565661,3472.0,bons
458,3263.090153347903,4026.0,3833.3380601133867,3243.5,bons
527,3179.793239365067,4092.5,4123.051497241931,3137.5,bons
735,3366.296523717181,4278.0,4594.62299209613,3345.0,bons
461,3214.0249776054534,3710.0,4181.43780407214,3187.0,bons
666,3343.411303465384,4123.0,4653.379917834138,3308.5,bons
553,3070.0560676631853,3776.5,4338.672983305922,3017.5,bons
678,2473.8613064390993,2915.0,2949.0766934118824,2443.0,bons
444,3473.667057128496,4144.0,4618.434586586904,3415.5,bons
568,3162.0798490980283,3869.0,4468.939302069935,3134.5,bons
472,2862.3441790483516,3484.0,3614.16341791617,2839.5,bons
527,2995.212728301481,3584.0,3713.176949822588,2982.0,bons
664,3007.3349982940895,3816.0,4150.066154831449,2989.0,bons
486,2776.445881505025,3350.0,3890.8845868123876,2749.5,bons
680,3753.467882810471,4425.0,4996.101828473324,3705.0,bons
398,2710.114787451157,3392.0,4056.6039914390694,2697.0,bons
540,2731.991992733347,3430.0,4194.247588053802,2709.0,bons
639,2657.603583748199,3050.0,3509.9650809445757,2609.0,bons
427,2914.371592229572,3624.0,4153.208113144338,2886.0,bons
527,2557.345649211577,3186.0,3064.240105141093,2545.0,bons
895,6641.736851207798,8334.0,8274.43843395183,6608.5,bons
853,7037.571112368451,8148.0,8471.069036389084,6966.5,bons
1226,8197.815776162326,10464.0,9958.994601442198,8119.5,bons
1537,7889.282618609456,9929.0,13525.382193347288,7769.0,bons
801,10018.056421454723,11880.0,12256.908021445739,9954.0,bons
1968,7476.56849242898,9408.0,10547.147667559313,7398.5,bons
761,7310.004505738956,9202.0,10708.154282696356,7248.0,bons
882,7849.7989279655885,10022.0,12469.334587488234,7740.5,bons
1734,7961.764453621163,9396.0,10622.546711375675,7806.5,bons
1726,7001.455447887387,8262.0,9413.75858627947,6908.5,bons
1328,7542.689602368715,9680.0,9889.60048558472,7508.5,bons
1629,6450.7692718577755,7452.0,8207.511444006152,6288.0,bons
661,7749.952315991962,9435.0,10247.573017861032,7706.0,bons
1562,7108.07504173174,8715.0,9852.886898166771,6986.0,bons
2248,8349.458511494955,10822.5,11895.678519808493,8319.0,bons
1161,7183.173713625435,9135.0,9994.493727958372,7122.5,bons
1199,6559.240412277173,7920.0,8767.99966865217,6448.5,bons
1207,8084.022188824233,9657.0,10349.32369539925,7911.0,bons
2583,7862.459478765742,9948.0,10522.014683508869,7677.0,bons
1616,6868.435146744679,8100.0,8783.005936823998,6712.5,bons
572,7128.067107375417,8991.0,10020.381830812625,7081.5,bons
1139,6332.332794660456,8280.0,9319.56797953554,6296.0,bons
2175,6178.171353425182,7666.5,9016.393733123243,6095.5,bons
1261,5546.449818073849,6636.0,7078.042738568418,5455.0,bons
824,5305.982199416867,6384.0,6397.0965783242755,5255.0,bons
1795,5958.447709085537,6786.0,7060.303723187591,5837.5,bons
1746,6295.868843741166,7825.0,8077.851173049936,6192.5,bons
2253,6797.1958047779435,7980.0,8129.575306140496,6614.0,bons
1298,6509.0679292860395,7900.0,8966.924465365013,6433.0,bons
1039,6509.285078404315,8633.0,9764.890351451058,6446.0,bons
1280,5149.842811850657,6461.0,6825.925537375813,5107.0,bons
1361,6487.242555360548,8134.0,7651.0517334094,6438.0,bons
982,5167.9247006275955,6545.0,6268.043027830346,5142.5,bons
724,6588.524537379555,8544.0,8222.523299856855,6530.5,bons
856,5468.995710131063,7055.0,7837.370703078491,5424.0,bons
1042,6057.455229761768,7300.0,8477.580854758537,6007.0,bons
1996,6169.518052107763,8013.0,9125.417319512906,5947.0,bons
711,5875.091619494073,7524.0,8494.898940681847,5857.5,bons
680,5206.525086316437,6384.0,6865.194680716936,5167.0,bons
815,6617.426306369352,8643.0,10835.38970509969,6553.5,bons
702,6730.84320621228,8400.0,8605.640302938971,6689.5,bons
666,5647.182056570656,6947.0,6479.516760771359,5603.0,bons
1872,5637.387509830298,7287.0,8652.03612607512,5561.5,bons
801,5359.635783679235,6734.5,7147.643575877086,5279.5,bons
1098,4995.794794095675,6279.0,7201.34599282185,4925.0,bons
607,5364.477428913193,6889.0,6489.660289132087,5337.0,bons
512,5862.138041492686,7313.0,7673.370412481569,5793.0,bons
527,4552.959212474394,5696.0,6334.263969305242,4539.5,bons
733,5206.329047066136,6705.0,6543.623995306334,5177.5,bons
603,5592.952431162091,6790.0,7673.385811805754,5562.0,bons
873,5133.018483827326,6210.0,6702.3325506658375,5110.5,bons
543,4797.199574090637,6083.0,6021.583979574546,4783.5,bons
729,4643.846543921843,5850.5,7178.569086100147,4613.5,bons
998,5171.528556285598,6745.0,7597.186947692547,5090.5,bons
801,5003.745465297089,6164.0,7048.108998423372,4951.5,bons
1309,5342.661940241655,6603.0,7133.239999286534,5271.5,bons
944,5084.247025067711,6460.0,7167.68530060147,5055.5,bons
1086,4383.094402390388,5609.0,5817.3262065912295,4299.0,bons
869,5214.984483391389,6336.0,6647.33662573229,5185.0,bons
724,4829.775324327789,6160.0,6027.170965180727,4796.0,bons
687,4752.0374356737,5670.0,5652.687777099844,4716.5,bons
944,5120.987020405816,6351.0,6388.199397003658,5068.5,bons
852,4568.394169645515,5567.0,5571.746367922791,4496.0,bons
758,5205.609075821358,6732.0,8351.23889558479,5121.5,bons
720,5074.9657704865,6320.0,6019.154979232817,4999.5,bons
1079,4369.354426732679,5346.0,5595.203074095226,4331.0,bons
1081,5343.253090723366,6562.0,6972.99488056108,5273.0,bons
1506,4292.665961611407,5168.0,5264.700241102492,4150.0,bons
546,5133.1775402870435,6408.0,6318.759327719944,5108.0,bons
572,4358.414810290315,5360.0,5562.53037806533,4308.5,bons
914,4637.228385162382,5940.0,5560.47411680991,4579.0,bons
1322,4094.1119026960464,5220.0,6122.991566422892,4043.5,bons
645,5634.496052553839,6840.0,7360.40573227445,5565.0,bons
781,4479.770796823271,5270.0,6429.297618774519,4447.0,bons
695,4169.137002240609,5133.0,6239.080181479564,4131.0,bons
1008,4037.881868716652,4800.0,5234.51619771449,3971.0,bons
639,4835.986640334559,5782.0,7862.014315895973,4761.0,bons
870,5107.019321191102,6325.0,6919.391939989299,5000.5,bons
761,3960.07999579855,4907.0,4506.391411563253,3927.0,bons
885,5390.495357316641,6700.0,8303.732901709483,5354.0,bons
832,3827.168301028465,4670.0,5128.117750744831,3730.5,bons
905,3857.857304550336,4650.0,4892.269397309667,3823.0,bons
801,4086.783018994783,5183.0,5007.067385356942,4056.5,bons
625,4991.87295948487,6391.0,6649.937739009339,4952.5,bons
587,4442.9416852949935,5320.0,5315.148549564166,4419.0,bons
617,4319.579923270762,5229.0,5808.785234280535,4292.0,bons
572,4617.235756917625,5980.0,7129.089028772122,4580.0,bons
838,4162.1539862531645,5120.0,5234.711873613747,4148.5,bons
801,4716.906330912071,6096.0,6587.947797935289,4687.5,bons
1229,3986.1369088315564,4928.0,5591.548050854368,3906.5,bons
606,4195.097279467478,5320.0,5674.528215714509,4129.5,bons
819,3764.1514126504403,4623.0,4620.802217035415,3743.0,bons
640,4624.588434186878,5727.0,6471.40112318602,4601.0,bons
567,3577.45504226146,4544.0,4602.489133606304,3539.0,bons
595,5251.259993423738,6290.0,6455.297012218895,5210.5,bons
746,4020.6602481373607,5016.0,6309.1316088244075,4010.5,bons
905,4641.076391412866,5760.0,5760.712918529799,4601.0,bons
787,4282.826873346847,5160.0,6048.887467518526,4206.0,bons
1052,4229.496112718693,5120.0,5304.471939749084,4174.0,bons
567,4264.5023737911215,5220.0,6509.954780291448,4228.5,bons
554,4963.542403529898,6216.0,6071.101354512815,4895.5,quebrados
3630,9485.336932985765,12390.0,13935.437223039597,9181.5,quebrados
2583,7062.120024079882,8658.0,11470.335109662,6286.5,quebrados
1371,5354.023967615884,7301.5,9596.185929235442,5226.0,quebrados
2966,6813.694234249926,9399.5,12000.3402573816,6265.5,quebrados
1216,9716.639538272364,12645.0,15458.251530512392,9599.0,quebrados
1145,5445.366164851072,6781.5,6554.1766403848505,5367.5,quebrados
2036,11269.393474415121,14202.0,19871.40869987287,11137.5,quebrados
1447,7649.618341596089,9772.5,12330.790917752403,7529.5,quebrados
1064,5677.910508164474,7054.5,10405.67835954359,5340.5,quebrados
1236,7159.693731468971,8975.5,9859.923102338586,7083.5,quebrados
687,4486.560859525986,5720.0,6308.299199032342,4444.5,quebrados
3494,9028.314952266966,11206.0,12016.630416601056,8708.5,quebrados
966,9143.804005872058,11392.0,13159.723673351926,9079.5,quebrados
1161,6250.960689267384,7940.0,7748.966140239544,6164.5,quebrados
2075,5338.207118178538,6221.0,8320.576545355168,4996.5,quebrados
1089,7127.297210447515,9360.0,12114.019960290007,6882.0,quebrados
2070,8112.595350990282,10332.0,13016.443060600774,7960.0,quebrados
771,7742.722708812044,10048.5,12620.602187975195,7697.5,quebrados
659,4077.681141720146,5247.5,5620.336060494064,3993.0,quebrados
1035,6832.705912798763,8100.0,10194.510306705803,6735.5,quebrados
1243,5208.0103038620755,6734.0,7560.903830847436,5182.0,quebrados
2560,4244.305427779023,5508.0,6283.2130931801385,3975.5,quebrados
1056,4769.596743877894,5795.0,7426.890516247971,4558.5,quebrados
924,5802.403550297371,7030.0,8616.448353018646,5728.0,quebrados
983,8156.73385601655,10235.0,11054.967223302629,8077.0,quebrados
1970,6897.666126464977,8624.0,9972.056639699951,6734.0,quebrados
608,5268.346533894984,6209.5,9585.819055402471,5080.0,quebrados
659,4461.429221158566,5788.0,7617.169059428485,4438.5,quebrados
1953,6113.765872006958,7776.0,11125.046977597232,5999.0,quebrados
1280,6640.175139342288,8832.0,11674.196607843567,6556.0,quebrados
884,5531.95147452536,7254.0,8107.067381372363,5509.0,quebrados
667,6606.164635310063,8383.0,9435.021665191574,6572.5,quebrados
822,4827.1031521677,5881.5,7586.508436516071,4632.0,quebrados
913,4878.207076312752,6385.0,8919.4136432645,4840.0,quebrados
1620,5125.255489164856,6600.0,8096.392735797043,4987.5,quebrados
3414,7821.215524401242,9600.0,14062.59667897115,7552.5,quebrados
1126,5222.213818183962,6419.5,8323.101726336352,5135.5,quebrados
1424,4468.446622898225,5494.0,6057.0179391568245,4413.0,quebrados
1428,4229.730014204098,5574.0,6318.556167239894,4085.5,quebrados
844,7344.158060044085,9048.0,9257.842728073436,7273.0,quebrados
687,4534.263250957262,5883.0,7541.423156260951,4476.0,quebrados
951,5684.107424317672,6956.0,8049.576994638882,5589.0,quebrados
1810,4825.233015622925,5963.0,6422.228886159856,4698.5,quebrados
808,4082.4507877937244,5211.5,6206.526544571565,3863.0,quebrados
2601,5190.035744498833,6785.0,7278.974726984623,5052.5,quebrados
1466,5727.319720191039,7549.5,8115.551250234391,5504.0,quebrados
1464,5880.593160420913,7830.0,8121.409485844183,5737.5,quebrados
810,6129.00917908418,7632.0,9356.014071291038,6037.0,quebrados
1082,3792.316205013607,4455.0,5573.536167032138,3509.0,quebrados
841,4946.531342767028,6120.0,6463.3307960639995,4898.5,quebrados
1476,6386.251021720293,8265.0,7866.383007772839,6328.5,quebrados
922,4556.791868503902,5631.0,8674.754968259802,4409.5,quebrados
1454,3899.5856814419158,4892.0,7956.796634820255,3685.5,quebrados
1934,5146.8965340023815,6307.0,11255.589068716157,4900.0,quebrados
1267,4138.006246078562,5135.0,6711.256348999298,4091.0,quebrados
1657,4108.107169552161,5041.0,5851.24355088588,4047.5,quebrados
801,4992.711162137158,6141.0,7021.456400972667,4857.0,quebrados
1194,3472.955626778772,4749.5,5485.246562881109,3402.5,quebrados
1009,5174.312320362008,6298.0,8078.847817336286,5106.5,quebrados
1775,5839.744047492537,7632.0,10210.211197448984,5747.0,quebrados
992,4988.602580501144,6016.0,8389.655116575463,4903.0,quebrados
1741,3174.847956553388,3648.0,4821.738379267032,3024.5,quebrados
1684,4976.851653199649,6439.0,7487.151829831166,4926.5,quebrados
1201,5665.529158062882,7373.0,9174.269498794809,5570.0,quebrados
875,3214.450720024591,4140.0,4926.827085578837,3137.0,quebrados
1015,4977.156787654272,6003.0,7318.323437145943,4904.5,quebrados
1621,5170.165789237269,6524.0,7713.8278524926345,5093.0,quebrados
1169,5420.629545985481,6853.0,7736.497131807293,5347.0,quebrados
1677,5306.840151521696,6569.0,7830.450284085022,5176.0,quebrados
1100,4855.236467963192,6035.0,6448.352991813762,4772.0,quebrados
937,4857.934579706536,5671.0,9145.995470545895,4744.5,quebrados
1870,5722.762082173453,7102.0,9005.458241314995,5459.5,quebrados
1484,4776.734980597192,5590.0,7616.036093393387,4613.5,quebrados
2145,4349.295314178012,5538.0,6006.5278842136595,4090.0,quebrados
2955,4707.656812639411,5416.0,6708.114955645256,4306.0,quebrados
800,4988.027554216648,6059.0,6605.227495146917,4907.0,quebrados
1963,3950.2905769243143,4880.0,5301.14945386237,3876.5,quebrados
1483,3316.180631426981,4240.0,6108.854399747258,3217.5,quebrados
2052,2979.9241753740334,3740.0,3928.8443251477647,2867.5,quebrados
1637,5763.708146207842,7020.0,7441.65741956614,5629.5,quebrados
2207,4297.571944643966,5358.0,7506.448681092785,3902.5,quebrados
1277,3009.9958158937657,4030.5,5442.049910267209,2913.0,quebrados
615,2900.661448799684,3620.0,3470.056684028502,2857.0,quebrados
750,6121.736112700137,7810.0,10783.55268117466,6080.5,quebrados
1700,3825.80645070751,5005.0,6730.891186361978,3586.5,quebrados
2127,5772.930546642867,7280.0,8219.963156694193,5610.0,quebrados
1588,4411.910828400894,6059.0,7675.726688758802,4311.0,quebrados
876,3165.1849188601445,3825.0,5745.292834013932,3016.0,quebrados
538,2604.3072727561544,3200.0,3451.5583619405074,2582.0,quebrados
819,5240.4970828178575,6110.0,7372.594718607502,5184.0,quebrados
826,4298.567324135689,5617.5,6353.899196389893,4257.5,quebrados
2498,5351.403974920547,6620.0,7296.3785881096155,5119.5,quebrados
1715,4713.690278010216,5915.0,7355.283380825209,4607.5,quebrados
777,4289.187874958817,5400.0,6852.627897602698,4157.5,quebrados
1065,3667.1821276518203,4514.0,4557.394971794032,3622.5,quebrados
932,3157.6598518988776,3723.0,4783.707997777243,2974.0,quebrados
522,4621.44462332569,6003.5,7619.725623585654,4591.5,quebrados
746,2480.8867381830337,3315.0,3476.1604267101357,2428.0,quebrados
518,3523.370608857022,4245.0,5460.852486511537,3487.5,quebrados
590,4078.955595894095,4956.0,6537.682233164937,4030.5,quebrados
2560,2703.1967242578967,3348.0,3830.408255835279,2483.0,quebrados
1018,3143.609280799874,4104.0,4659.791402269628,3106.0,quebrados
662,3004.1710051995688,3700.0,4716.381060117646,2942.0,quebrados
655,5145.581703266267,6370.0,6850.271718233912,5100.0,quebrados
1443,4187.867481133655,5313.0,6422.228886159856,4104.0,quebrados
1208,3706.7003627130243,4698.0,6852.627897602698,3668.0,quebrados
497,2762.8902290297115,3627.0,4720.267487606608,2737.0,quebrados
614,4185.421272629217,5440.0,5980.836578553142,4160.5,quebrados
510,3349.7844205565493,4042.0,6021.979591037625,3275.5,quebrados
480,3556.546624749764,4494.0,5055.633247934595,3540.5,quebrados
768,4217.260088434139,5544.0,7319.940779552551,4170.0,quebrados
1086,3253.710550171291,3914.5,4911.238709678651,3147.0,quebrados
819,3214.7971208890976,4206.0,5599.129457903659,3195.0,quebrados
1632,3405.784586798493,4480.0,5565.859119838501,3282.0,quebrados
1501,451.9791902196545,673.5,1832.3490510109766,327.0,quebrados
722,5145.839081992998,6336.0,8618.207043645822,5087.5,quebrados
646,3389.708111680432,4063.0,5476.002351580226,3331.0,quebrados
621,2977.464819583719,3764.5,5093.3318704179965,2915.5,quebrados
1086,2770.839285434126,3640.0,4135.143740882497,2691.0,quebrados
458,3076.58937726036,3795.0,4186.195211714704,3054.0,quebrados
1123,5146.316193669289,6552.0,7056.078614434851,5094.5,quebrados
483,3933.0118452452934,4740.0,5913.290234018139,3867.5,quebrados
740,3348.306266405016,4047.0,4229.590022715908,3283.0,quebrados
612,2839.317196215254,3593.0,4468.939302069935,2677.5,quebrados
512,4000.9896406765297,4988.0,6261.221891797874,3951.5,quebrados
2156,3688.8004383528005,4766.0,4823.350781642176,3563.0,quebrados
718,4100.56316531351,5220.0,5560.837136775034,4059.5,quebrados
1207,3926.9971801911743,4991.5,5705.944314987202,3822.0,quebrados
1278,2637.6107531153084,3236.0,3809.2031750351653,2478.0,quebrados
890,3454.6280196545413,4216.0,4757.966066946041,3404.5,quebrados
781,4564.8109822544175,5772.0,5742.680422718756,4547.0,quebrados
923,3120.1554022526734,4105.0,6010.41673201098,3021.0,quebrados
1796,3692.539255000104,4800.0,7584.620477844614,3569.0,quebrados
1002,2847.870203365967,3482.0,6071.155091076234,2685.0,quebrados
810,2472.8008885634213,3282.5,3538.2392639336044,2427.5,quebrados
796,2861.2089424880946,3696.0,4582.036330548755,2836.5,quebrados
623,3809.6185676558785,4731.0,6104.302007670838,3777.0,quebrados
1268,3181.390475668576,3894.0,4779.231801324643,3147.0,quebrados
14592,3706.709222794768,4445.0,5446.156710211272,3605.0,quebrados
1479,4324.331352541378,5726.5,7355.283380825209,4258.5,quebrados
774,3772.958178209564,4756.0,5976.907131849995,3727.0,quebrados
750,2413.62458010236,2730.0,3603.7682737947725,2303.0,quebrados
730,4373.625402041613,5695.0,6872.107338968945,4306.5,quebrados
1185,3856.910108659345,5060.0,6356.885376217641,3812.0,quebrados
767,2495.84038057129,3087.0,3809.2031750351653,2441.5,quebrados
486,4012.8437565636946,5106.0,5851.24355088588,3994.5,quebrados
905,3909.377653657891,5100.0,5772.322879463021,3859.0,quebrados
1015,4006.217245843542,5153.0,5769.971396297348,3927.5,quebrados
1817,4197.468900659272,5270.0,5948.629870931203,4093.5,quebrados
728,3968.0261969432318,4550.0,6683.650371051737,3898.0,quebrados
2145,4212.872379654811,5162.0,6685.250173616838,3950.5,quebrados
543,3923.6884972927596,4720.0,5564.571888285146,3876.0,quebrados
796,3842.5052175414903,4898.0,5317.170775501353,3804.0,quebrados
1687,3483.8250584983234,4094.5,5156.164332373304,3221.0,quebrados
1177,2851.507976295297,3672.0,4998.465875615501,2771.5,quebrados
773,3396.621747791595,4366.0,4926.827085578837,3300.0,quebrados
567,3841.8784763080707,4745.0,6171.3116649580925,3790.0,quebrados
648,2919.595918969511,3726.0,3966.9738554245487,2895.5,quebrados
2304,8518.187156671007,11682.0,15108.747069651783,8368.5,quebrados
2688,6246.388901359506,7520.0,8126.00690231381,6121.5,quebrados
1226,8557.09105280022,10700.0,11791.221155888805,8349.5,quebrados
2683,8658.764772801967,11424.0,15144.095791101243,8374.0,quebrados
1031,9130.656090756733,11305.0,14725.472583378043,8853.0,quebrados
1095,9946.152140046499,12420.0,15337.528712562913,9890.0,quebrados
1712,9500.721765432327,12350.0,13444.582659097541,9177.5,quebrados
1122,8039.566261515573,10296.0,10999.953220030493,7923.5,quebrados
801,8376.887947962272,10120.0,10822.823250612764,8288.5,quebrados
3124,8258.705819932735,10374.0,11284.424102493844,7920.5,quebrados
1145,7211.598758438715,9288.0,9616.604957597956,7147.5,quebrados
2219,8789.999171070172,10712.0,12724.275464374059,8387.0,quebrados
1231,8003.576393652728,10100.0,11235.157307332838,7966.0,quebrados
1207,5335.570412877316,6624.0,7867.9338673727325,5263.0,quebrados
679,5044.8218117787,6030.0,7227.920194480474,4940.0,quebrados
1603,9571.990074217898,12544.0,15497.521341897982,9017.5,quebrados
1258,7131.991181869603,8960.0,11374.173179200916,7042.5,quebrados
973,7672.861895768652,9785.0,12944.1860415899,7563.5,quebrados
1201,7479.469655119857,9484.5,12957.537658851037,7360.0,quebrados
851,4255.186076320794,5792.0,6605.227495146917,4089.5,quebrados
1950,6931.291780626798,8533.0,9783.533718814142,6620.0,quebrados
1541,4586.0547644029175,5874.0,7404.923007441534,4391.0,quebrados
2763,6293.27456849016,7440.0,8372.376643418113,6076.0,quebrados
2844,6984.474206242854,9550.5,14440.373053503357,6737.0,quebrados
1685,4944.586136712976,6287.0,10393.995095266795,4738.0,quebrados
1895,6918.307306159295,9062.5,11455.069509253612,6716.0,quebrados
1165,5042.349553164325,6410.0,10380.6429560182,4902.5,quebrados
781,7132.4720034978445,8918.0,8794.136538542809,7107.5,quebrados
1133,5877.676633790089,7371.0,7497.947559637559,5789.0,quebrados
1982,3895.1377975617443,4897.0,6093.05406221194,3776.5,quebrados
672,5296.333830446772,6711.5,9867.156590141862,5223.5,quebrados
1803,5413.335859442549,7030.0,7187.0316815049855,5153.0,quebrados
536,6555.538721628567,8366.0,8234.931168856003,6537.0,quebrados
2478,5251.780266577808,6586.0,7450.138251320081,5058.5,quebrados
722,3824.769986662348,4697.0,5980.395261797043,3671.5,quebrados
1596,4765.695034506941,5628.0,6372.7486705121855,4707.0,quebrados
959,5556.404958065801,6992.0,7967.8955086324195,5528.0,quebrados
871,4756.302494543322,6057.0,8467.410271110024,4624.0,quebrados
773,3649.135407419199,4692.0,5361.154046053117,3602.5,quebrados
890,4289.365354380667,5418.0,5596.026478752008,4197.0,quebrados
494,7935.842092399522,9690.0,10867.749814435037,7906.5,quebrados
563,4416.500628042872,5386.5,7494.355533061634,4299.0,quebrados
1851,7358.931750525331,9289.5,12783.965259006052,7151.0,quebrados
3744,4243.678386045338,5612.0,7682.010675332134,3964.5,quebrados
713,4232.459848460743,5167.5,6784.319497826428,4191.5,quebrados
696,4426.758775467613,5239.5,6386.634462364317,4352.0,quebrados
456,4450.54561246291,5353.0,8070.09160556053,4373.0,quebrados
1792,4904.541041510459,6375.0,8728.16233006268,4821.5,quebrados
1803,5347.621740606117,6880.5,7798.534158842342,5277.0,quebrados
1061,4998.755499320817,6247.5,6475.287463328167,4862.0,quebrados
621,3389.5729383173016,4154.5,6109.01188285065,3266.5,quebrados
1091,4704.327556461912,6270.0,7795.107225338406,4632.0,quebrados
1536,5551.343479485553,6804.0,8495.684166740066,5451.5,quebrados
497,6190.447790132504,8036.0,8194.091087760115,6146.5,quebrados
1228,3062.7912211918665,3860.0,4911.119303049845,3010.5,quebrados
531,3623.0330838329464,4514.0,5216.012029094735,3589.0,quebrados
1150,2566.7414841149116,3436.0,4272.588947465077,2523.5,quebrados
2144,3511.752237989012,4547.5,5434.981383821179,3319.0,quebrados
869,4847.0840826977255,5985.0,7344.070546845254,4797.0,quebrados
717,4013.009949502915,5148.0,6490.842310980842,3986.5,quebrados
1319,4851.519779530372,6290.0,8572.210128464305,4688.0,quebrados
916,3084.8631688538812,3536.0,4491.444558951258,2911.5,quebrados
606,3331.3491605109766,4028.0,5109.040121207865,3249.5,quebrados
4347,5680.209712032252,7200.0,8267.26245850262,5288.5,quebrados
762,4700.815863261085,5929.0,6475.635680636015,4673.5,quebrados
535,4495.335942795564,5670.0,6654.706848896469,4428.5,quebrados
854,2611.889209334726,3224.0,3302.619360874566,2591.0,quebrados
421,5524.826262678155,7088.0,7964.753783570068,5208.0,quebrados
445,5147.797611774196,6351.0,6571.868052015797,5123.0,quebrados
543,3207.349877494272,3840.0,5257.040938752777,3109.0,quebrados
2514,3503.652290061348,4418.0,6998.037228242922,3191.0,quebrados
693,4008.3505062869053,5244.0,6942.948553022958,3884.0,quebrados
1394,2880.8999031868684,3926.0,5172.657660278957,2787.5,quebrados
2662,3742.6630503090278,4840.0,6336.620099205088,3419.5,quebrados
1576,4534.898813660989,5970.0,6995.6098067893145,4366.5,quebrados
572,2766.2271233154497,3460.0,3547.439243714719,2737.5,quebrados
776,5833.75493743171,7332.0,10814.891705528393,5737.0,quebrados
763,2334.0963787136793,2961.0,3148.7095381111258,2292.5,quebrados
1629,4015.484887940709,5201.5,5512.233798094638,3945.0,quebrados
1965,8646.90743521425,11700.0,15306.685807930879,8488.5,quebrados
1841,6171.465550180189,7584.0,7974.318479509337,6091.5,quebrados
1178,8665.863623171865,10733.0,12098.645576392222,8452.5,quebrados
2318,8889.806067102201,11536.0,16039.44585043814,8592.0,quebrados
1080,10073.633863342808,12600.0,15679.350701496724,9999.5,quebrados
986,9213.861329877698,11438.0,15027.064991822543,8967.0,quebrados
1229,9721.885700101571,12672.0,13976.458176820097,9413.0,quebrados
1212,8044.049605168923,10030.0,11327.499707744446,7980.5,quebrados
911,8456.613472785066,10092.0,11184.938528025392,8368.5,quebrados
2982,8363.547941053781,10695.0,11426.25563557566,7994.5,quebrados
